Time,Delay_times_in_video_service,object_cell:RRC_establish,object_cell:E-RAB_establish,object_cell:Intra_frequency_handover,object_cell:Inter_frequency_handover,object_cell:Intra_eNB_handover,object_cell:Inter_eNB_handover,object_cell:Uplink_PRB,object_cell:Downlink_PRB,object_cell:PUSCH,object_cell:PDSCH,object_cell:Average_user,object_cell:Uplink_traffic,object_cell:Downlink_traffic,adjacent_cell_1:RRC_establish,adjacent_cell_1:E-RAB_establish,adjacent_cell_1:Intra_frequency_handover,adjacent_cell_1:Inter_frequency_handover,adjacent_cell_1:Intra_eNB_handover,adjacent_cell_1:Inter_eNB_handover,adjacent_cell_1:Uplink_PRB,adjacent_cell_1:Downlink_PRB,adjacent_cell_1:PUSCH,adjacent_cell_1:PDSCH,adjacent_cell_1:Average_user,adjacent_cell_1:Uplink_traffic,adjacent_cell_1:Downlink_traffic,adjacent_cell_2:RRC_establish,adjacent_cell_2:E-RAB_establish,adjacent_cell_2:Intra_frequency_handover,adjacent_cell_2:Inter_frequency_handover,adjacent_cell_2:Intra_eNB_handover,adjacent_cell_2:Inter_eNB_handover,adjacent_cell_2:Uplink_PRB,adjacent_cell_2:Downlink_PRB,adjacent_cell_2:PUSCH,adjacent_cell_2:PDSCH,adjacent_cell_2:Average_user,adjacent_cell_2:Uplink_traffic,adjacent_cell_2:Downlink_traffic,different_freq:RRC_establish,different_freq:E-RAB_establish,different_freq:Intra_frequency_handover,different_freq:Inter_frequency_handover,different_freq:Intra_eNB_handover,different_freq:Inter_eNB_handover,different_freq:Uplink_PRB,different_freq:Downlink_PRB,different_freq:PUSCH,different_freq:PDSCH,different_freq:Average_user,different_freq:Uplink_traffic,different_freq:Downlink_traffic
2023-01-01 10:00:00,0.09976478377824571,0.38554593159147366,0.31188622692961276,0.5336492305896149,0.025340167914126632,0.35510053038911316,0.24728476417969403,0.6760800288945488,0.9701720194042545,0.9376004991337348,0.6828404956754066,0.33078635588788785,0.08004958641240023,0.07978161061144673,0.5968007727774051,0.24078156995073996,0.15381457297410617,0.5816262934323225,0.2662495986231517,0.88230283908455,0.4844502715813457,0.20484341770796088,0.2403671363636476,0.33549981409874974,0.6033324556969957,0.2826231732980503,0.49486336678518883,0.9194817409756375,0.9544386487544292,0.5014095508854217,0.012407703670709758,0.8679890077425327,0.5388103369638133,0.2819822305555706,0.2675013560275121,0.8053670798640077,0.5105751684981354,0.5882392883974263,0.9562242745328251,0.2652875739774272,0.3726199393185845,0.2610397652965125,0.8458592118315313,0.019752011827230853,0.8686702908454467,0.445222000621013,0.009924570752230633,0.30756917227957614,0.45631468544470377,0.35508066984432396,0.6732958558236811,0.1548252414115462,0.8656034538576537
2023-01-01 11:00:00,0.3476733533408314,0.8700679606348648,0.7767798618208546,0.9124862293328809,0.5982324698707858,0.3655275390272962,0.39465214306221175,0.6677397004766861,0.12863193657761196,0.5876233880151246,0.6725901885648117,0.47871059209911526,0.614693253646939,0.879706620089294,0.11143916697345868,0.02545323066384486,0.7167094330150403,0.8749914769816904,0.8622506861874208,0.5945127235883347,0.4182900967310944,0.2568681332870919,0.5360086621604985,0.5856622520758135,0.29668172155188677,0.7491593632627003,0.33094292882900556,0.02111845258125833,0.6062197888522541,0.7864603675044923,0.26719312685967345,0.5255092103520822,0.5961798548297904,0.45250397536416465,0.8893696018785471,0.5992774047442997,0.7919544106819926,0.11647986525444542,0.8615891962050475,0.7411867780611764,0.5152397681362673,0.38983096621126434,0.05568508726674559,0.2428295073722776,0.6600603524864694,0.43322278341838727,0.4367728959585343,0.43629269448647046,0.14586864618910889,0.5091165145303358,0.9128724697298016,0.995463431603155,0.9204014050568599
2023-01-01 12:00:00,0.08178058892841744,0.5242405596217914,0.9789320044889984,0.5870937025114805,0.23133363922490935,0.8767202205798136,0.07363521817460583,0.8997614366799553,0.7763974029042655,0.8153828519769791,0.5349790890140712,0.441677045246883,0.4613346715477631,0.48667400055696475,0.10269264375115272,0.29046870855467544,0.34416582767336723,0.5198916077480379,0.25119671930919774,0.2303199513927845,0.39942050920391536,0.15216164680609023,0.5258722909732824,0.4875663075554507,0.09893259340869187,0.4101979839127876,0.30693747146693395,0.4166710251118029,0.46719109575727524,0.5413117850313929,0.5865025657883768,0.3295877220329192,0.7428821885190368,0.9524603131755363,0.11496989369849642,0.9685533309235207,0.6783460187876191,0.9152738595611816,0.11609194769437847,0.9299033963632676,0.24539253568539976,0.06231404858016265,0.26169658620206404,0.11476325617403327,0.49964035358406944,0.7480796089303278,0.394998915288319,0.09281020315789645,0.30313196242883467,0.8586412863963607,0.7664670722172757,0.8606108255246433,0.4957231117398778
2023-01-01 13:00:00,0.3108840853049776,0.8939497804280726,0.5731426755411977,0.11454193913242927,0.6242271905984078,0.5341664050095815,0.4283730851960924,0.6114547328320208,0.295222073348298,0.8975529485501108,0.553536469176107,0.2486656179394774,0.7012768117470637,0.7416354534921636,0.176001761415981,0.4546723494626913,0.4457583968033667,0.2537304376698335,0.6170154057096569,0.4645177861482124,0.28097178869905237,0.26051731296915615,0.3187323789008486,0.9982311204002382,0.9799309890719803,0.11724731336096639,0.24402069876150667,0.2393062903108215,0.19297310925871525,0.2719969795535656,0.6447660352404486,0.9076294349589636,0.9567363676137998,0.3902120467976895,0.35625322947617244,0.6407085110906676,0.01109956980616611,0.7907232147981317,0.8101193298808878,0.5530958632545225,0.14681215939276027,0.5640848393534029,0.8809650949656682,0.3359372904498462,0.3951640331684001,0.38529375791967757,0.9987204730620566,0.6134076878783253,0.6124957651917879,0.26667971110259703,0.5224731855561747,0.6773979273910388,0.048339799629355196
2023-01-01 14:00:00,0.4269341332561942,0.7037201789191383,0.03072878225166964,0.7427911106866406,0.2381583640854621,0.6277047348232803,0.3650258946655657,0.935049501363858,0.4365762164746869,0.018712107426053226,0.7669986205510121,0.8370215606533995,0.12714953958897912,0.4100599530338751,0.08486861777344457,0.15228485405210435,0.32304682952925734,0.17562523713183908,0.5812250315479311,0.027058880254147155,0.49830796126504395,0.192338547537952,0.7813488593837032,0.9757801199550512,0.6579540706617873,0.7516914451046848,0.9733536313680952,0.39625058345639463,0.09382283147355697,0.4377354068867374,0.07710144280506415,0.47362322694832704,0.11436547745754966,0.7857656011543642,0.10701607827221171,0.9345012335485909,0.5178158858121261,0.3512425255953041,0.03944192273909186,0.02071626811380023,0.08741860842441207,0.2049384125166238,0.01717388623031013,0.13050335813101765,0.6374175635732678,0.6356302702047707,0.057213445276828256,0.3705830461859826,0.6861591308876377,0.5699960245713998,0.9784537061106569,0.20562458173426645,0.46606713070290584
2023-01-01 15:00:00,0.7978180380523318,0.787804446378317,0.5950591825365046,0.6016510000193528,0.17805850144970858,0.181936731544192,0.5578462734712605,0.4470696913998293,0.26074802679630826,0.6489485223362755,0.9846402142852829,0.9367708681794257,0.8456291158818543,0.7284117442294014,0.3586810120209646,0.21654698345663126,0.9466490148577644,0.20647916351774753,0.3792049862153404,0.8227516002588826,0.37665392543124754,0.27666827722112153,0.23894550936443903,0.8129357564542541,0.1576901976832834,0.7105676197226789,0.5929934277855655,0.6331863598875889,0.639812452562995,0.5668567063507461,0.8966436271429176,0.18203007409873384,0.2581776600141933,0.189251809880848,0.09210948596614599,0.627418730525269,0.880989031367429,0.508650216982533,0.5160796274300887,0.34899109220633895,0.017121608641089803,0.5401158716851026,0.755431359321147,0.7033084108520123,0.7410152387690344,0.40839506414241045,0.13490646781574744,0.9503905426083857,0.9777495988502551,0.43767021765650727,0.4959820774492777,0.5007737109703855,0.7997690734446207
2023-01-01 16:00:00,0.2705788654583705,0.7148017202801632,0.18402711675404504,0.28216384436694564,0.08619271369164927,0.3141656921859669,0.456186238849542,0.10145774017472753,0.5420257887064202,0.36967343344513415,0.28495609033226854,0.8123359056915442,0.6350516192915784,0.19879920966312026,0.27102367582081177,0.7325731529271303,0.47925771498330083,0.8672409568559514,0.5313203363671302,0.029112389546622652,0.13389754861109915,0.1279261197123469,0.3708039700066219,0.8777433909644695,0.5928225951797925,0.010250930540289804,0.2985803533564497,0.3545898585448919,0.20796875496641087,0.02944462059004338,0.39852517062844506,0.8794860200066439,0.7287809367967601,0.5514767075073947,0.9207991847535714,0.22309502477686727,0.05573684577742144,0.17054478680656648,0.8473782612723886,0.21651714369821107,0.6887293311018527,0.4909475723749456,0.5939406708178923,0.9112549718327574,0.9328618055248104,0.2527229349587595,0.7444063725625878,0.665042124757535,0.6540314573827273,0.4681264598908156,0.44799434245463354,0.1879480611359594,0.25019262177596835
2023-01-01 17:00:00,0.6721974442732449,0.7884602594426613,0.03212447045692157,0.9903287628038044,0.9900414082423552,0.7084032943222723,0.5929426150721264,0.7667485409467799,0.4944155954052314,0.6635179342317342,0.31737246763814875,0.0029441015891731315,0.9059044188271602,0.4301589046783397,0.8454912474450286,0.8174376126179357,0.6215379020923367,0.4970567505532494,0.6063448962900139,0.7713397082853537,0.38399247118696855,0.9323897872362651,0.5965155972200862,0.12928692911402884,0.816721740315956,0.7251349379058935,0.23238394261660655,0.12471874662868077,0.3851290625135013,0.44327338247917925,0.6475083956399788,0.8760400503702788,0.07154209899966069,0.32133008935621143,0.8861554516378918,0.5908144022073069,0.6584638080375216,0.9766016666178656,0.7908324745104949,0.14701462396302456,0.22516829565125807,0.24496323760605487,0.343670799706534,0.5319196565402702,0.3100886517453002,0.8863856775486152,0.6242215896398413,0.8109590996948068,0.9409218614476513,0.6336496022887035,0.8424396675902954,0.8305257545683022,0.7694302560247169
2023-01-01 18:00:00,0.5343344362061997,0.16449809933790427,0.9513492500038132,0.09563140034649575,0.3546657366799414,0.4715577707271328,0.2104402643996759,0.6294979145700371,0.6389824030207227,0.7047471388603269,0.2159131633543111,0.7087942380261176,0.9043493898298561,0.011682858246347072,0.7509111344574098,0.7213433750166632,0.900402356673415,0.7429731084178341,0.7018085237636892,0.7916182298443558,0.42207459427582994,0.18737301855441135,0.20065437591320912,0.58046467184391,0.15163901428306403,0.6823090762246621,0.10161866319701451,0.17676932495257391,0.5934456115947635,0.8382044504746107,0.6500180417145399,0.9850204868702874,0.23378910413017162,0.9341899574077981,0.22275315701551512,0.6500944020844932,0.7673755558680556,0.12480643430830085,0.2355917632552097,0.42642828295874147,0.6223894775336,0.8452416825878013,0.3067676877278184,0.25012563832770607,0.0153878212301225,0.7625970712266874,0.7363402088082369,0.4252879744963828,0.6180149491719333,0.8620878265734444,0.41075823479896145,0.19106114664491158,0.7393275897184145
2023-01-01 19:00:00,0.2928707298128036,0.17722160292065692,0.22101039148098311,0.5122612380234628,0.1295467083025521,0.6826207865348223,0.5473973413504606,0.06777330934834147,0.06614899458295653,0.011096062132207152,0.29208502645351353,0.6482492315865416,0.9228039637724414,0.9303049913477212,0.20388185735293707,0.4460282524251268,0.06526228558158953,0.7401805898518921,0.1417398789533617,0.7150731924940701,0.3348549346430414,0.715345609050022,0.780029630147114,0.8569170275598563,0.1377644409016121,0.4038082166883885,0.8938987470593721,0.4406142388518972,0.24921833924058434,0.43969514070472326,0.27753228887480175,0.8900954093977214,0.2667712413923351,0.5555575934919501,0.14184895812609633,0.2771166426814876,0.10614262087420756,0.9825276032441674,0.9351256469748903,0.16144037345700413,0.30003872091658756,0.11659262038373897,0.6885187185922571,0.8644078570382421,0.5531115185096201,0.9122820945464164,0.3620705209619923,0.11440001356156049,0.4083403392494003,0.6839093872028666,0.8197404004688317,0.8620344360275539,0.22322234692394738
2023-01-01 20:00:00,0.015965757882317688,0.6805811706449357,0.9625509840970614,0.6025040410980874,0.8644590450014584,0.050991680205069057,0.8293292127752447,0.957761796362952,0.4603030652264489,0.4355968517384725,0.7267408605843264,0.009577311784684461,0.3394798432783772,0.24958317963973609,0.060902373669362464,0.5351660619157808,0.930876618037635,0.9578824835986804,0.010775366913014395,0.7410301806833441,0.06871309429940531,0.8078693484700099,0.07469931229800009,0.29044973481794,0.7791893962749263,0.4657282635068777,0.3226238548728254,0.9688554945159997,0.31097176062842813,0.192958400328488,0.07716667979959335,0.5633174474726892,0.2981115607139423,7.141068309324261e-05,0.5621664068030334,0.8139033541724898,0.9994838630618711,0.7516506503444506,0.008285287842289213,0.06460116807122862,0.39838664313287186,0.196775326023085,0.779719227338333,0.8932973477666638,0.7109140525574867,0.29558013514777903,0.24206487017064704,0.37224097331093375,0.5368247131821586,0.09397992507925168,0.047490295022155515,0.3982005864215383,0.03795043497250061
2023-01-01 21:00:00,0.5795665077724855,0.39012945493573714,0.3554936035181201,0.9928518508986219,0.22333065544482777,0.35055292553190764,0.6780211654945572,0.14335475821903798,0.3158631112761888,0.12309026616472729,0.7612442435888972,0.5723033266619748,0.5361392563158786,0.5139953253693123,0.03926518209635077,0.9389687299369519,0.5699890684286132,0.6231296144334229,0.9510693230284483,0.7156376330671754,0.3936887281597047,0.0717812427609108,0.38915495996210514,0.16455440702945423,0.8534421557031564,0.027186546456417715,0.9457107336052624,0.8700771922441947,0.9953243304756066,0.015195031383859026,0.8384602812369518,0.06079312583160601,0.6229057350715579,0.5575116718396754,0.46854095389917205,0.6600226359490422,0.3901976509490145,0.4263535466782523,0.15717514339925442,0.10132153201166993,0.12528701113695728,0.41533517307473256,0.5950174394789735,0.04983472849301862,0.5376274238549759,0.49243848234541965,0.2743070527801851,0.84135778733939,0.5976367634030408,0.9756135100158007,0.365847913158618,0.551619392268278,0.45671685456098843
2023-01-01 22:00:00,0.22776229386007807,0.7695780117128426,0.9831083829106603,0.3012543495914881,0.3952237179868563,0.0836779155848677,0.9387308487489253,0.8872255803787504,0.9829277721520681,0.35704641876679544,0.44532131350298687,0.710872127882821,0.9507417750700329,0.42307503580522565,0.38106094141147206,0.5372800082463255,0.9019432212162612,0.8745126949732716,0.29917099172990735,0.08053841418458307,0.16414570499483672,0.601008016872282,0.6104876352146572,0.4370613495962624,0.12539799536269258,0.4591607186769977,0.3970247351133144,0.5356375999317503,0.9129095022406427,0.8253969251188799,0.6361657735347412,0.26413451292329493,0.4791985290367501,0.6807154181957324,0.35464295153771097,0.25706294932505847,0.7879098456851827,0.7864350995771013,0.08087689372398899,0.30957896168446253,0.3078854215295206,0.24439254012164013,0.13234939456397898,0.5559565987431253,0.5306066055319812,0.831694406061461,0.6131267204434739,0.2102478508678226,0.9586458227598735,0.10086368125604905,0.254271476170709,0.3733465913965416,0.01702902902308201
2023-01-01 23:00:00,0.8520807261927409,0.061265378669970505,0.04987192372598537,0.18432615693432552,0.002452821210044198,0.9335752576716267,0.22003664129378642,0.773923029582899,0.8003137284246832,0.32922854401592183,0.45315784544771165,0.2874403142890173,0.4487357396332424,0.3234174824699264,0.3487609171906989,0.5895406819076408,0.2996666372775846,0.9490813158983677,0.052200322888173,0.5071164899557739,0.2978140385112311,0.4919642021963877,0.8385790621589315,0.4279784773324019,0.3348854988113166,0.7918646880035128,0.8202313630130678,0.7500709659349664,0.3713883721399114,0.436796847042103,0.8434218648748868,0.15660555421183364,0.6674516548481438,0.9664937108462134,0.6921735076286505,0.7608376296933557,0.98221485074709,0.9519146682882413,0.9014293394515867,0.49615506438252044,0.7070202890121351,0.9583236037166345,0.27788664706574706,0.686876533381576,0.24938944155842302,0.30764705924636526,0.23449988663882682,0.37734599491132803,0.6238231903390339,0.598528537011103,0.5591371662303734,0.24145051683635999,0.38421295197437133
2023-01-02 00:00:00,0.9291518717655707,0.8320409807441854,0.11321022705321182,0.4704443219897638,0.961199671127658,0.7074967633630859,0.5565009182900637,0.5046186466741783,0.9630061038217189,0.8978969289465827,0.28370278329968257,0.15952485709225206,0.11723563246805169,0.7106769502561483,0.5124584342764611,0.7884702588726924,0.8614055643109967,0.5133911712725745,0.5766776764289424,0.6644020305820083,0.8636619828912319,0.3588282718944217,0.062136686431591315,0.2741455395303283,0.5726811976022596,0.1824011743582974,0.966245640476962,0.220194935954511,0.9573789404367323,0.18153233730186802,0.07224863877331489,0.08283551902643571,0.7952838111449324,0.9146124208394448,0.4344998847395437,0.06312090581919949,0.7069604797436017,0.684123099492682,0.7090672163724344,0.5722696715863562,0.41856083375597664,0.24275638515588482,0.6324153907744506,0.1928004763299329,0.49675566737332655,0.5650171781740124,0.2566615212419988,0.20511900883564937,0.7187938592559839,0.6493589547709191,0.44056627723931885,0.12978314646199818,0.31093262907561925
